Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
199605,10.8712,10.5846,6.5804,9.7399,6.622,5.2055,5.9204,2.3357,9.1727,7.8892,4.6803,7.0378,5.7106,7.2314,3.9823,4.8491,4.4747,3.8324,7.8243,3.8193,8.453,6.1498,5.2015,5.8154,6.0169,4.483,5.5412,4.2265,2.7316,6.0104,9.4409,5.8337,2.5502,3.0365,5.2397,2.6056,3.6063,3.4305,1.1983,4.9597,2.4997,2.588,4.0011,3.4341,2.6535,5.1252,2.461,2.44,3.4929,3.1566,0.3501,4.6673,0.0358,1.5615,3.3432,-1.5884,3.8856,3.6075,1.548,1.1828,-3.6641,-3.2463,0.0193,4.5914,0.6266,0.7308,2.8302,3.1858,1.7133,3.4205,4.6092,2.1086,0.0904,1.4372,-0.9966,1.5653,2.5127,1.5478,0.3193,2.6474,2.9319,-0.0758,0.5642,1.9625,2.7252,2.1435,0.3832,1.5243,2.7299,1.935,-1.7847,0.3829,0.9961,1.401,0.8217,0.0961,0.8553,3.8185,2.4455,4.8848
199606,-8.7819,-4.1379,-2.4848,-2.7529,-1.4225,-3.0992,-4.0404,-1.0827,-1.2987,-4.2125,-7.1989,-4.5717,-7.0743,-4.0495,-3.6647,-3.9292,-3.2572,1.649,-4.0144,-2.2723,-7.9275,0.3349,-3.4794,-3.1655,-2.8478,-4.0836,0.5276,-3.7831,0.901,-6.189,-11.8245,-1.4675,-5.0454,-4.7699,-2.4328,-2.614,-4.3283,-4.7681,-5.4912,-0.3489,-7.7856,-4.3554,-5.6995,-4.8987,0.2262,-3.6319,-3.6431,-0.8952,0.4231,-1.8305,-7.1115,-11.7471,-6.5178,-2.462,-2.1402,0.3389,-3.1354,-5.7122,-2.1398,-3.7896,-6.6035,-4.6211,-3.7901,2.4247,-1.1441,-0.4997,-0.5282,-2.579,-2.2567,-2.3044,-0.7136,-0.4654,-3.9268,-1.0526,-4.704,-1.7835,-3.2045,-1.3406,-0.593,-1.6772,3.8681,1.4084,-2.7218,-0.4309,1.6224,-0.6785,-1.6824,-1.4789,-1.7854,-2.0826,-2.384,-2.2625,0.3513,0.5079,-1.5496,1.0154,-0.2641,0.5908,1.0828,2.4709
199607,-12.6632,-5.5389,-7.2137,-7.2014,-4.8348,-5.0639,-5.3345,-8.6794,-7.6373,-9.2883,-14.8368,-6.8572,-7.6295,-5.3125,-5.2912,-7.0405,-7.3332,-8.8997,-3.8447,-7.8726,-16.6403,-9.0284,-9.173,-9.322,-6.9536,-8.6004,-8.6395,-11.0244,-12.1134,-10.1288,-14.7612,-5.3408,-7.8241,-10.4013,-9.237,-8.0841,-5.7865,-7.8951,-6.6861,-7.7394,-14.7884,-9.5644,-4.8307,-5.4144,-9.0444,-5.4305,-8.6077,-6.9247,-9.6809,-8.8178,-13.4964,-11.0236,-7.8322,-6.3921,-7.4697,-11.0964,-5.2065,-4.79,-5.0043,-14.3406,-12.0854,-3.631,-7.7263,-6.857,-6.213,0.1269,-4.3084,-5.5481,-7.1711,-10.1464,-3.807,-11.1564,-6.0682,-8.9596,-4.6916,-5.4643,-6.6942,-5.3737,-4.8334,-9.9405,-14.513,-8.9035,-4.1943,-7.6463,-8.5321,-4.9365,-6.0694,-5.5565,-5.4112,-5.272,-9.1947,-4.866,-5.5366,-7.526,-4.2095,-4.8575,-3.4444,-4.135,-3.8688,-3.6263
199608,2.6977,3.5521,2.8473,4.7805,5.3805,2.471,4.1851,5.2772,1.8312,3.7697,4.3329,7.649,2.7434,4.4452,4.7737,7.277,4.5087,3.2732,2.7864,6.6076,5.8288,5.7082,5.1551,4.4047,4.508,5.9253,4.2747,5.7412,4.5971,9.9792,4.899,5.9819,6.2693,5.6617,6.1517,5.2803,5.2695,6.9056,5.56,8.5047,8.0012,9.8427,6.7395,4.5217,9.1541,5.9663,5.7018,9.2454,4.3223,6.8907,8.8193,8.5151,8.5659,4.2908,3.4715,8.09,2.7949,6.9081,7.3471,6.9605,4.9574,4.709,4.417,7.3014,4.7742,3.9126,4.4167,5.0151,8.0142,7.0145,6.7014,6.3316,1.7615,6.6186,6.6919,4.6482,4.6394,3.7691,5.6037,3.1935,6.9268,3.3211,2.7983,3.9906,0.8911,1.2723,2.9912,3.2602,5.5374,2.1326,0.3549,1.766,2.6195,2.4223,2.4782,1.8204,2.0779,3.1288,2.4814,-1.0503
199609,0.7814,2.7747,0.6186,2.4842,1.8699,2.2771,4.0677,1.1741,5.6243,1.7863,3.1399,2.5078,2.1233,2.4656,2.2944,4.449,6.4187,4.5813,3.1933,5.8127,3.5488,5.4338,3.9916,4.8467,3.9033,5.4701,3.9536,1.5641,3.6298,3.8008,4.6172,3.1865,4.9102,-0.0888,5.4993,5.6627,0.2422,4.0869,2.7897,3.9152,5.3565,3.243,3.7055,4.8045,6.2856,2.0192,5.2672,3.4232,5.0676,4.249,6.0305,5.765,2.8693,5.2309,4.4335,2.1105,5.711,5.6211,5.7714,9.1713,1.5474,2.5702,3.9453,-0.021,5.163,4.977,5.0243,5.4107,2.2626,5.6948,2.999,3.247,5.3398,3.6225,2.5935,8.183,4.813,5.2777,2.6537,6.0235,1.2104,5.0365,2.7613,2.4629,3.3264,1.7365,6.4921,6.464,7.5968,6.481,5.8307,3.0141,3.2028,5.197,4.2737,4.4014,5.7835,6.945,4.9103,7.0311
199610,-6.3264,-0.6363,-0.3453,-0.9383,0.9883,1.1653,1.839,1.9304,-1.1775,-2.059,-4.8185,-0.361,0.2836,1.0466,2.5091,1.0949,-0.0392,-1.8795,-0.6272,-2.8109,-5.0022,1.4715,-1.8886,1.213,-2.5748,-2.1053,0.7833,0.2679,-1.2535,3.3889,-4.2302,-2.207,-0.5123,-6.0918,-0.7664,-0.7047,0.653,-1.5722,2.3943,-3.3931,-6.0575,-10.0663,-3.5585,-0.3727,1.5874,2.487,-5.7006,1.1757,-4.7743,-4.1369,-4.7155,3.1267,-2.3152,-3.3554,-1.7705,-2.6991,-1.2477,0.8031,-4.4331,-10.1784,-2.2149,1.4239,1.717,0.5315,-0.2,-4.0246,3.2144,2.6646,1.4668,0.2037,-0.5486,-5.6518,-1.7051,4.0057,-0.6132,0.2392,-0.556,0.3023,0.4225,-4.8329,2.865,-0.2893,5.0959,2.214,2.3666,1.078,2.2902,0.893,-0.7849,-0.4131,-3.6132,1.3807,9.713,1.3757,2.8812,5.2729,1.5415,3.357,0.1698,3.8749
199611,-1.0454,2.6807,1.922,2.4232,4.5244,2.5252,2.6461,1.614,4.8648,0.5134,2.4698,2.7757,5.7061,3.8532,5.4835,3.3464,3.2518,1.5316,4.4891,0.8191,1.135,6.1358,4.1043,4.0227,4.1746,3.6925,6.7726,0.4287,5.3048,-1.0877,-1.9281,1.6312,2.3275,3.8835,3.7789,5.4442,7.167,2.4146,2.0341,2.9012,0.9524,4.1015,2.9516,-0.117,5.9175,5.5136,5.6854,6.0716,7.5384,1.115,-0.8467,2.7276,4.4055,4.4901,1.3667,8.197,5.4043,7.3108,7.1095,5.3592,5.2148,4.8749,6.2765,3.7048,7.0184,0.9672,4.9166,7.6124,7.2587,5.0656,3.9148,2.8655,8.6003,5.0871,4.809,5.6503,7.4981,5.8135,6.5933,8.4046,1.1523,9.7674,5.4197,6.1532,3.929,4.9105,6.2179,4.9164,8.1594,9.8833,9.2086,6.2863,4.3121,5.0184,4.745,5.733,5.5887,10.0003,9.8155,7.3366
199612,-2.8444,1.0892,1.0522,0.3649,2.459,1.9952,-0.7157,3.637,4.8046,3.3647,-0.5572,0.4581,3.7253,3.8842,5.6701,2.7788,1.8095,2.3566,3.1716,1.7605,0.6191,1.1517,3.2669,2.9433,4.0121,2.5163,1.7451,7.4893,2.671,1.7769,2.6284,-0.0108,2.6648,0.2868,1.7374,2.8845,2.4237,4.7694,2.5542,-0.6091,0.4122,0.8272,-1.9057,0.9572,2.0158,1.0663,0.4416,-0.5261,2.1511,1.8329,-1.6705,0.7185,-1.2334,1.61,0.9137,-2.048,0.8605,1.4112,-0.1328,-0.1777,2.3045,1.4289,1.6331,-0.1419,0.5841,-3.75,-0.1483,2.0638,-1.9795,0.3917,0.1791,-5.9995,-3.2142,-3.3995,-0.4039,-0.3137,-1.183,0.3769,-1.7928,-0.1473,-1.2309,-2.6289,-2.8258,-1.2853,-3.8369,-1.5732,-1.7115,-2.1381,-5.5354,-1.4546,-3.1359,1.3465,-3.1897,-0.6288,0.5317,-0.7282,-3.9503,-3.5603,-1.6119,-1.4568
199701,10.0434,4.2842,7.5752,5.897,4.7308,3.825,3.1947,3.454,3.7772,6.2163,4.3841,3.2432,3.3141,2.0807,2.594,4.1903,5.4308,7.5446,3.8796,6.6575,3.5159,-2.0863,6.6085,2.4557,3.5676,2.1073,0.9979,2.6831,2.9616,6.7097,3.5967,-0.2377,4.2554,2.9078,2.5621,1.3738,2.2247,-0.2252,1.454,4.2617,5.4089,0.915,7.6556,4.1023,1.2856,-0.9221,0.3525,4.4543,6.1816,0.618,2.4691,0.465,3.0736,1.1362,1.476,-1.3012,2.653,2.5766,1.1938,0.264,0.5088,0.7137,1.0577,2.9227,6.5169,3.5593,2.8752,2.8344,2.343,3.5102,4.7641,3.7179,5.1755,2.3269,3.1024,2.1739,3.379,7.7603,-0.808,-3.8287,-1.294,4.8593,6.4275,3.1078,7.3417,1.0136,5.4195,3.5966,6.4785,8.2786,2.3814,3.4345,6.8394,4.974,4.1577,3.9586,5.9903,8.358,5.5195,9.4554
199702,-3.153,-0.726,-2.2057,0.2267,0.5112,-0.7131,2.2207,-1.7102,-3.38,-3.6913,-3.9347,-3.4781,-0.7796,-2.5483,1.3183,-2.8783,-0.497,-2.197,-3.284,-4.5752,-3.9201,-7.8571,-5.815,-1.9458,-3.8061,-1.6674,-5.0695,-4.609,0.9036,-4.7422,-6.0305,-2.7117,1.76,-2.5572,-1.8527,0.7043,-0.9805,-3.5631,-2.3055,-4.3087,-0.0373,-3.05,-0.1431,0.412,-0.4127,-4.2129,-1.7854,-1.8763,-2.9239,-3.2865,-10.2601,-4.8722,-0.2958,-2.667,-0.4236,0.3073,1.5688,-5.886,0.6099,-4.8978,-0.952,0.8006,3.4998,0.0537,1.8385,1.4237,-0.5658,-2.1308,-3.3322,-0.8406,-1.6482,-2.1048,0.1871,0.1037,-0.8276,-0.0078,-0.2525,0.3052,2.2991,-1.7291,2.2452,-1.9762,-3.4837,0.6592,-1.9946,-1.3436,-1.1643,1.6616,-0.649,0.3537,3.5355,-0.6859,-1.3891,0.8611,0.7514,-0.6621,1.2374,1.3649,0.8827,0.0946
199703,-7.6358,-2.9994,-3.2434,-4.0698,-3.0077,-0.0901,-1.6058,-1.9896,-5.3423,-4.9371,-8.6526,-4.4714,-5.4025,-3.4184,-3.1361,-4.7358,-2.7825,-3.6119,-1.4701,-2.9311,-11.3674,-4.3586,-7.7097,-3.9404,-3.1409,-5.0345,-5.2311,-0.2577,-4.7517,-6.1164,-8.2013,-3.7849,-3.9015,-1.8987,-0.829,-2.6427,-7.1062,-5.0267,-1.7942,-6.4036,-10.3272,-4.5543,-4.516,-3.7723,-4.2003,-2.7734,-4.9571,-4.573,-7.358,-5.7842,-5.5497,-3.5463,-1.5278,-3.9438,-3.9289,-4.1476,-5.7945,-6.2771,-2.0216,-6.455,-10.8767,-7.3631,-6.2913,-4.0634,-2.6843,-5.7931,-6.4368,-5.8434,-1.6204,-5.7423,-8.5094,-2.6934,-6.1737,-6.4027,-5.7441,-3.9216,-4.4622,-4.169,-2.8848,-5.4718,-5.8552,-5.7526,-2.2748,0.2738,-3.5179,-2.2109,-4.5718,-3.1916,-5.1639,-8.8632,-3.0029,-2.3579,-3.4023,-7.278,-0.6665,-0.9314,-2.6034,-6.0676,-4.8728,-6.5943
199704,-4.9331,-3.0769,-2.3928,-1.9976,-0.8036,-2.4176,-1.6188,-0.7965,0.1494,-2.9519,-6.8607,-1.8245,-1.831,-6.0276,0.9832,-4.6532,-1.9633,-1.0569,-2.7018,-3.9982,-5.0741,0.1183,0.9217,1.1687,-1.5799,2.9757,-1.7623,-3.6354,1.6884,-5.0286,-6.3434,-3.1013,-0.207,-0.5405,0.9992,4.808,0.1801,1.675,0.1443,-0.817,-1.0035,2.2313,3.2988,1.5526,3.5524,0.9094,2.4364,3.7351,-2.2939,-2.6801,1.0729,1.4178,3.7713,-0.6318,0.3706,2.4325,5.6108,1.9588,2.0346,-0.5343,1.1619,-0.5991,1.5483,0.8808,3.3979,-2.1645,1.0158,5.9165,2.8089,5.9274,-4.7888,-1.2152,4.0256,-2.2414,4.813,1.6913,3.9291,1.0316,5.1435,2.1035,-8.3849,2.241,2.9643,0.8821,0.6757,0.2893,2.1989,4.064,5.3991,5.2083,-0.0694,4.8706,4.4,3.5902,2.0203,6.1495,4.7511,9.7013,6.3021,7.89
199705,7.8575,7.7556,8.8201,8.488,8.3062,7.4131,5.4795,8.1067,9.7308,9.7503,11.9206,12.5717,11.4698,11.724,11.3729,10.1109,8.818,10.0301,9.951,12.6765,14.7457,12.9947,11.5815,11.278,9.3665,11.311,15.1343,13.5649,14.317,15.2317,14.5805,14.8433,7.2742,10.5447,11.5854,9.3099,9.2496,13.7151,8.7907,15.5401,11.7177,9.8198,14.3202,12.2971,9.1886,10.436,12.1448,10.1657,12.247,12.2228,20.283,12.0306,9.8518,8.7037,9.7226,9.2995,5.1224,8.4998,6.6789,10.7616,4.8999,9.263,9.7331,9.1126,5.7848,8.2466,6.2288,11.1492,7.2245,7.6401,8.0881,4.8652,7.1864,7.094,9.0412,4.8574,6.7195,5.9892,10.1367,9.7432,8.8191,7.9844,7.8864,4.9871,5.5033,5.6943,6.5043,5.2649,10.7867,8.9173,10.0335,9.487,6.0659,4.8186,5.4292,4.9034,5.4244,4.896,5.5476,6.1691
199706,4.8114,4.9994,6.8639,5.8735,3.6426,7.2979,4.1126,7.9537,4.4992,2.254,4.8389,7.0113,7.1721,6.1877,9.3135,8.9337,5.7667,9.2825,6.7552,4.5853,3.0304,4.6296,3.9708,3.576,4.9641,8.4392,5.3905,11.2695,4.0601,10.7416,0.0686,6.5193,7.5494,8.4743,4.29,3.1645,3.4203,6.8371,4.3768,7.5004,3.7372,10.4557,5.3065,4.6593,2.0188,3.8969,1.6815,5.1147,4.8647,6.2016,4.9493,1.4229,6.2791,5.2773,3.4824,5.2809,3.2565,3.3458,5.1661,2.6761,8.1919,5.5584,6.5579,1.9568,2.2857,1.3537,4.4128,4.9443,5.662,0.8722,0.6203,8.8562,2.5489,2.2423,3.117,1.7691,4.2957,4.5352,2.6709,2.9414,8.2471,0.0789,-0.1099,5.0881,1.3768,-0.8011,2.496,2.699,1.9039,3.8761,1.5061,4.2836,4.3932,8.1425,4.7902,2.9372,5.5153,6.5049,5.4505,2.6049
199707,2.9135,4.2021,7.0149,5.3188,5.8216,9.5871,7.0642,7.1304,4.6471,3.4279,4.3372,7.9759,7.7081,4.5615,7.0447,6.9202,5.6012,7.553,6.8282,5.889,2.8619,3.5964,3.0377,3.6629,1.8615,3.0629,5.5557,7.6093,3.4495,2.408,5.4565,6.9616,8.6044,4.5764,6.7456,7.3243,5.3589,7.0309,5.0348,6.0181,6.4769,6.6261,2.5505,12.1914,5.4534,3.5952,4.8331,5.9232,3.5218,3.8842,8.3304,5.3583,4.2147,7.5609,7.6134,6.1979,3.1549,10.6126,8.5128,1.7455,5.5972,4.9438,4.2374,5.8165,7.1157,3.6431,5.456,10.4923,8.8216,6.5751,3.6308,11.1086,11.1731,4.3159,10.1576,6.1522,6.0325,7.1497,7.1683,0.9583,5.1516,9.2884,10.1,7.9506,8.3873,6.8519,8.1831,10.8357,11.1449,5.7424,8.0931,10.9806,6.3254,10.2131,7.5671,8.3091,11.8554,5.8183,7.6303,7.3303
199708,4.4274,4.2448,4.654,3.444,2.7598,4.8301,3.3605,6.8454,4.9575,5.8356,5.1335,7.0131,1.625,5.6891,2.3119,4.8991,4.9787,3.0175,3.072,2.9648,2.7396,6.6597,4.1292,1.9134,2.9676,2.3211,2.8749,5.4541,6.9909,1.5841,0.8557,1.7661,3.7326,2.111,2.0967,3.3088,2.092,4.1139,-0.4897,6.9647,4.5839,0.559,1.8833,2.5703,3.1014,1.2874,3.3574,2.192,2.7598,4.9138,1.4683,3.2001,-0.3246,2.7302,-1.2784,0.4101,1.583,1.2662,1.0262,0.8947,1.6061,2.2433,-1.6089,-0.5493,-1.0346,0.3191,-0.3269,-0.8854,0.0344,3.8121,2.137,-1.0824,-1.162,3.4416,-0.2139,-1.5147,0.1322,-1.4579,1.646,-1.7877,5.5677,-0.309,-1.2391,0.5164,-1.81,-2.8716,-2.955,-2.8255,-3.3335,-5.4691,-7.7144,-6.3628,-9.5117,-2.2684,-5.3083,-4.9966,-6.2989,-8.1223,-6.2469,-6.1718
199709,10.8069,8.2236,9.9918,10.9988,9.105,9.2912,9.0544,8.3337,9.2415,11.2377,9.1499,8.5418,7.4188,8.4808,8.8243,6.9033,8.0824,11.3748,9.1119,8.8465,7.3603,9.287,11.1715,10.0242,5.8173,8.5224,6.41,4.2222,7.4309,9.406,8.2116,8.2678,8.3704,5.9985,8.3972,8.3843,5.7226,7.2453,9.3556,1.8468,8.2806,6.235,10.1629,9.7338,5.8842,7.0351,9.1145,2.4422,5.6933,9.6297,10.0106,4.5406,4.0462,6.6384,7.6065,6.3634,7.3868,5.8022,3.77,7.1783,8.2461,7.312,6.8227,7.139,7.2999,4.0351,4.4985,7.2035,7.0608,5.0949,4.9801,3.0999,4.9244,4.6091,2.1432,1.4454,4.0688,7.9745,4.7587,4.6759,2.7201,4.2116,6.9388,5.5837,6.5124,4.9247,4.1855,4.4663,5.6061,10.9451,8.7057,7.0422,7.6543,4.9843,5.849,4.3186,5.242,7.049,4.621,3.8427
199710,-3.3071,-0.9154,-1.8495,-0.7335,-0.1973,0.3772,0.2842,1.0703,-2.5326,-4.5325,-5.5056,-5.2861,-4.5567,-0.3206,-3.0696,-3.4374,-1.5564,-2.2714,-5.0003,-3.6055,-7.6159,-6.6241,-3.6176,-3.8975,-4.1455,-4.9727,-3.3261,-3.6904,-3.0047,-1.1825,-4.6713,-2.7956,-9.5868,-2.4398,-6.7558,-2.2728,1.0921,-5.6965,-4.9866,-2.3505,-7.4669,-7.253,-5.1372,-4.3992,-0.8645,-5.1852,-3.8052,-4.3603,-3.5894,-8.9317,-4.3303,-5.3452,-5.3344,-3.4132,-2.9727,-3.5178,-1.955,-4.2306,-1.6722,-4.4425,-7.514,-7.2761,-3.8906,-3.8838,-1.0858,-2.1698,-2.1922,-2.952,-9.5894,-5.5675,-3.9581,-7.1967,-8.4659,-6.7625,-8.723,-3.5489,-3.7121,-3.2075,-6.2048,-3.4465,-13.2555,-5.1775,0.1677,-5.9068,-2.2042,-2.787,-2.4964,-3.9538,-4.0942,-3.6858,-1.6761,-4.4251,-1.2223,-6.4272,-2.2023,-3.5551,-3.5668,-4.281,-1.3908,-3.0633
199711,-5.5348,-0.5308,-1.2296,-0.1382,-0.2044,-0.2294,-1.4431,0.925,-1.1878,-1.5656,-3.4975,-2.3465,0.8765,0.1052,-2.0359,-0.2801,0.9983,0.0768,-2.2936,1.2483,-4.0523,-0.2015,-1.5312,-2.2254,-1.3033,1.5145,0.7586,-1.524,-2.2498,0.6323,-5.7287,-3.2789,0.3659,0.1633,-1.7362,0.7785,-0.9039,-2.4491,-1.9103,-2.9267,-4.1101,0.3416,-0.0496,-2.1905,1.7356,-0.0875,0.5249,-1.4997,-6.494,2.0959,-1.7026,-1.608,-1.0195,-1.3309,-2.9595,2.7356,3.7919,-2.4652,-0.0175,-2.3683,-1.9631,-2.8694,0.9702,1.4698,4.6948,1.9897,5.0229,3.4421,0.5842,1.03,1.4649,0.7997,4.731,-0.3301,-2.3321,1.1878,3.4723,4.7451,3.5641,3.3868,-5.104,2.3399,0.1987,2.9172,3.237,3.7068,2.6849,3.4043,3.7162,3.3133,2.4624,2.3669,0.9005,-3.2983,3.5562,3.0317,3.2586,6.1083,6.169,6.5249
199712,-8.3363,-1.5389,-0.275,0.0214,0.3857,1.2853,-0.619,1.2819,-3.8818,-1.5094,-4.3456,1.1074,0.7352,-0.7859,1.5767,2.6291,4.2503,0.6697,1.5203,1.6921,-2.1478,-3.8038,0.7927,2.0588,-1.5017,5.1863,-1.425,0.782,6.8684,2.2014,-2.5823,6.3461,-2.2322,2.5338,2.7308,3.4985,2.4937,-1.8287,3.136,-1.4403,-1.3363,-0.6551,2.7902,-0.2914,4.2893,-2.6542,6.0818,0.3784,1.4078,1.5047,4.4779,4.2772,0.0046,3.9909,1.9393,1.7338,3.4787,2.2358,3.1981,1.3673,0.4439,0.9486,3.6175,4.8088,4.1585,4.8651,4.0998,1.5898,1.6371,-0.234,-6.0626,-0.1908,-1.2011,1.2629,2.852,3.5678,3.7971,1.0971,-0.7175,0.6785,2.8061,4.4365,3.0584,3.41,5.8248,3.6164,7.0136,2.6348,0.855,3.2666,2.3151,0.7821,5.1068,3.0233,5.1136,0.3559,0.0838,3.4762,0.915,0.4098
199801,-0.0952,-0.4001,-0.0421,-1.1327,-0.6196,-2.0629,0.7301,-1.5297,-1.9327,-2.1488,-0.0114,-1.9755,-2.1308,0.1316,1.0624,-2.2779,-2.0801,-0.3981,-3.5875,-1.5082,0.3018,-1.6052,-1.1257,-2.0199,-2.9046,-3.7985,-1.0938,1.3589,-1.1757,4.1818,-4.2398,-2.6851,-2.3704,0.7441,0.6334,-2.6789,-2.314,-1.6243,0.3934,0.3924,1.7478,1.6002,-1.5864,-0.4784,-3.1895,-2.0924,-3.8568,0.0144,-0.5607,1.1799,0.2816,-3.0622,-1.5589,-5.2367,-6.9361,-2.1258,-1.2361,-0.8678,2.4933,-1.2213,2.665,-2.8361,-1.851,-2.8367,-0.2136,-2.6583,-0.8924,0.7014,-0.5463,1.8639,-0.0001,-0.2803,-0.358,-2.2053,-0.9786,-2.3024,-3.5431,-4.2832,2.7145,-0.3598,-1.1858,-3.4315,3.2343,-1.4068,-6.1105,-2.143,-5.0879,-2.3931,-0.8945,-4.0044,4.4876,5.9677,0.0491,-3.6292,-1.5362,-2.9783,1.2923,2.4834,2.8851,2.8484
199802,5.373,5.1073,5.7067,6.0114,3.0399,6.8796,4.9054,5.7479,5.1018,3.4333,9.0557,6.1804,6.2947,6.2379,3.1762,4.9228,6.4353,8.4528,4.8755,8.1754,7.5405,9.0709,6.9058,5.6937,6.8179,9.0551,7.7567,4.5712,12.4645,8.3804,8.793,7.4852,10.1013,7.4976,8.7043,8.125,5.4798,8.0111,8.9397,8.3571,9.3616,9.8541,6.8615,9.6025,9.3603,6.0304,8.5027,8.6003,7.0222,9.8258,11.3885,7.9268,11.9936,9.7917,9.6723,6.6927,5.7637,5.9738,7.5436,6.9235,6.5727,8.4605,9.7613,4.013,8.4476,3.4668,5.5392,11.545,8.1018,6.9989,5.3584,9.5957,7.1474,8.555,5.8784,4.6821,6.0202,9.2857,8.3685,9.3021,8.6732,7.0278,6.985,9.401,7.0079,8.126,7.553,9.0404,9.8184,1.628,8.3292,10.9791,5.8933,10.5534,6.466,9.3304,8.4531,4.3147,8.5222,4.6833
199803,5.1176,6.4863,3.381,4.5291,5.5083,7.1432,5.7907,6.0725,2.9833,4.4912,7.1251,3.5877,3.9551,2.1995,4.3232,4.821,4.5092,4.5206,6.151,4.7443,4.9213,5.8952,2.0405,5.5699,0.4288,4.9079,5.9151,-0.7449,0.7238,6.8116,3.9296,9.5297,0.9386,4.524,2.5294,5.2647,5.8506,2.9126,2.6704,7.2354,5.2775,0.9852,2.4905,0.9359,5.8537,5.2839,6.0914,3.668,6.9127,2.8982,5.5398,9.4423,3.0043,3.5387,6.8636,-0.0225,3.6317,4.907,3.06,4.9625,7.2867,8.7669,7.7112,8.1007,2.3809,3.9394,6.8644,2.156,2.5909,3.7985,4.6996,3.7421,2.8591,0.939,1.5012,6.4715,5.8712,3.9011,6.6098,6.5571,10.3943,4.4151,5.9216,1.2293,6.1305,5.2404,4.6878,2.0781,5.5202,3.3017,8.5961,9.1351,3.8808,0.8825,4.1683,6.4816,1.6117,4.461,6.331,5.3368
199804,2.8475,2.9751,3.03,3.4429,2.429,3.4749,2.0168,0.1657,3.7588,3.6343,2.8379,2.1336,2.6369,1.2661,2.5217,3.4938,2.2254,2.296,0.9692,0.5192,-0.6152,0.2068,-0.8136,1.0049,0.7027,3.5866,0.9593,-1.8906,1.5864,-0.2419,-0.5129,1.5959,2.9967,1.9509,1.6488,3.3241,1.7085,1.7207,2.6957,2.4582,-0.7607,0.5277,3.3018,4.4496,-1.0097,-1.0468,1.5561,-5.3669,-4.8008,-1.0592,2.2363,3.561,1.6571,3.1516,-1.1272,-0.4496,-0.1012,-1.7536,1.8049,0.037,0.2752,0.0396,0.445,-1.8177,-1.0493,1.6024,-0.4961,1.2318,2.2639,1.3335,-2.8672,0.5695,-0.5119,-0.7584,0.5853,-1.9624,-1.5007,2.8322,-0.4106,-0.9052,-1.9236,0.8013,2.4835,0.3848,-0.7068,0.2729,-0.2582,0.3103,0.1547,-0.1893,4.6536,7.7553,3.6695,0.1488,1.238,3.3163,2.419,1.4145,1.5608,-1.5354
